Var1,C6H,C6R,C6K,C32H,C32R,C32K,CellType,Size,Polydispersity,Uptake,ACTN1,ACTN2,ACTN3,ACTN4,AGRIN,BDNF,CAV1,CAV2,CAV3,CD44,CFL2,COL4A1,COL6A1,COL6A2,COL9A2,CSF1,EGFR,ETS1,FGF1,FGF18,FGF6,FGF9,FGFR2,FLNA,FSCN1,FZD2,GNAI2,GNG12,IL7R,ITGA3,ITGA5,ITGA6,ITGB1,ITGB6,ITGB8,MET,MSN,MYH9,MYLK,NGF,NOTCH2,NOTCH3,OSMR,PDGFC,PLAU,RRAS,RRAS2,SDC4,TGFB1,THBS1,VEGFC,VIM,ZYX
1,20,80,0,0,0,0,4T1,122.5,0.0686,63.5,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
2,40,60,0,0,0,0,4T1,126,0.017395,62,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
3,80,20,0,0,0,0,4T1,260.5,0.1115,4,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
4,0,80,20,0,0,0,4T1,121.5,0.0835,31,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
5,0,60,40,0,0,0,4T1,120,0.0767,52,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
6,0,20,80,0,0,0,4T1,382.5,0.158,39.25,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
7,80,0,20,0,0,0,4T1,503,0.1051,1.25,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
8,60,0,40,0,0,0,4T1,603,0.1175,0.75,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
9,20,0,80,0,0,0,4T1,694,0.0219,0.75,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
10,100,0,0,0,0,0,4T1,280,0.131,1.5,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
11,0,100,0,0,0,0,4T1,102,0.04305,62.25,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
12,0,0,100,0,0,0,4T1,651.5,0.0748,18,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
13,0,0,0,20,80,0,4T1,578.5,0.11765,73.25,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
14,0,0,0,40,60,0,4T1,548.5,0.0229,75.25,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
15,0,0,0,80,20,0,4T1,409.5,0.138,22.25,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
16,0,0,0,0,80,20,4T1,225,0.09275,64,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
17,0,0,0,0,60,40,4T1,173.5,0.66,52,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
18,0,0,0,0,20,80,4T1,100.6,0.683,47,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
19,0,0,0,80,0,20,4T1,385.5,0.0985,66.25,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
20,0,0,0,60,0,40,4T1,151,0.0648,62.5,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
21,0,0,0,20,0,80,4T1,80.35,0.7365,71.25,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
22,0,0,0,100,0,0,4T1,261,0.3845,2.75,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
23,0,0,0,0,100,0,4T1,81.8,0.186,73,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
24,0,0,0,0,0,100,4T1,71.2,0.5145,61.25,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
25,20,0,0,0,80,0,4T1,70.4,0.2265,73.5,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
26,40,0,0,0,60,0,4T1,421.5,0.0458,78,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
27,60,0,0,0,40,0,4T1,403,0.0819,51.5,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
28,80,0,0,0,20,0,4T1,392,0.0363,2.75,1.62481907142277,-4.90984330623716,-0.746159459262835,2.91518009130098,-4.32305345477035,1.03613489934367,3.71144904800034,1.99050811009218,-5.36295366724364,2.03158418549292,0.589660864741538,1.49278212226432,3.61997873814994,1.18361004787671,-3.15646881985946,2.46538194377938,-0.735868332066209,-0.501610383036339,-1.78814430245755,-1.38126437738621,-5.81611905688571,-4.39419055183048,-1.72688638593231,1.83046650091285,2.17044872704734,0.640392207516624,2.6714408165531,1.11522914885706,-6.1013338262656,0.629388136573876,2.19982205222791,1.25308710251299,2.61812577566701,-3.57392343351826,-4.79499805171335,-0.097093255525505,2.02190350178856,2.81817449459874,-1.16855683651706,-3.87281804607372,-2.57967426248929,-0.580495082671198,1.19792064205418,0.717966781455175,-0.319832886849427,1.39519439149905,1.32171251353163,0.825472226682141,1.17261519569369,1.03947832156057,-0.920750536670046,2.87628579159253,3.04936048240763
